ano,genero,mes,numero,uf_id,data,data_ordinal
2017,1,10,0,11,2017-10-01,736603
2017,1,9,1,11,2017-09-01,736573
2017,1,8,0,11,2017-08-01,736542
2017,1,7,0,11,2017-07-01,736511
2017,1,6,1,11,2017-06-01,736481
2017,1,5,2,11,2017-05-01,736450
2017,1,12,7,13,2017-12-01,736664
2017,1,11,1,13,2017-11-01,736634
2017,1,10,2,13,2017-10-01,736603
2017,1,9,5,13,2017-09-01,736573
2017,1,8,0,13,2017-08-01,736542
2017,1,7,1,13,2017-07-01,736511
2017,1,6,3,13,2017-06-01,736481
2017,1,5,1,13,2017-05-01,736450
2017,1,4,0,13,2017-04-01,736420
2017,1,3,0,13,2017-03-01,736389
2017,1,2,0,13,2017-02-01,736361
2017,1,1,2,13,2017-01-01,736330
2017,1,12,10,12,2017-12-01,736664
2017,1,11,1,12,2017-11-01,736634
2017,1,10,0,12,2017-10-01,736603
2017,1,9,0,12,2017-09-01,736573
2017,1,4,4,15,2017-04-01,736420
2017,1,3,5,15,2017-03-01,736389
2017,1,2,4,15,2017-02-01,736361
2017,1,1,3,15,2017-01-01,736330
2017,1,12,0,14,2017-12-01,736664
2017,1,11,1,14,2017-11-01,736634
2017,1,10,0,14,2017-10-01,736603
2017,1,9,0,14,2017-09-01,736573
2017,1,8,0,14,2017-08-01,736542
2017,1,7,0,14,2017-07-01,736511
2017,1,6,0,14,2017-06-01,736481
2017,1,5,1,14,2017-05-01,736450
2017,1,4,0,14,2017-04-01,736420
2017,1,3,2,14,2017-03-01,736389
2017,1,2,1,14,2017-02-01,736361
2017,1,1,0,14,2017-01-01,736330
2017,1,8,1,16,2017-08-01,736542
2017,1,7,0,16,2017-07-01,736511
2017,1,6,0,16,2017-06-01,736481
2017,1,5,0,16,2017-05-01,736450
2017,1,4,0,16,2017-04-01,736420
2017,1,3,0,16,2017-03-01,736389
2017,1,2,1,16,2017-02-01,736361
2017,1,1,1,16,2017-01-01,736330
2017,1,12,3,15,2017-12-01,736664
2017,1,11,21,15,2017-11-01,736634
2017,1,10,2,15,2017-10-01,736603
2017,1,9,3,15,2017-09-01,736573
2017,1,8,5,15,2017-08-01,736542
2017,1,7,3,15,2017-07-01,736511
2017,1,6,4,15,2017-06-01,736481
2017,1,5,5,15,2017-05-01,736450
2017,1,12,0,17,2017-12-01,736664
2017,1,11,2,17,2017-11-01,736634
2017,1,10,0,17,2017-10-01,736603
2017,1,9,0,17,2017-09-01,736573
2017,1,8,0,17,2017-08-01,736542
2017,1,7,2,17,2017-07-01,736511
2017,1,6,0,17,2017-06-01,736481
2017,1,5,1,17,2017-05-01,736450
2017,1,4,0,17,2017-04-01,736420
2017,1,3,0,17,2017-03-01,736389
2017,1,2,0,17,2017-02-01,736361
2017,1,1,2,17,2017-01-01,736330
2017,1,12,1,16,2017-12-01,736664
2017,1,11,1,16,2017-11-01,736634
2017,1,10,1,16,2017-10-01,736603
2017,1,9,1,16,2017-09-01,736573
2017,1,4,0,22,2017-04-01,736420
2017,1,3,2,22,2017-03-01,736389
2017,1,2,5,22,2017-02-01,736361
2017,1,1,2,22,2017-01-01,736330
2017,1,12,1,21,2017-12-01,736664
2017,1,11,1,21,2017-11-01,736634
2017,1,10,0,21,2017-10-01,736603
2017,1,9,0,21,2017-09-01,736573
2017,1,8,0,21,2017-08-01,736542
2017,1,7,2,21,2017-07-01,736511
2017,1,6,0,21,2017-06-01,736481
2017,1,5,0,21,2017-05-01,736450
2017,1,4,0,21,2017-04-01,736420
2017,1,3,0,21,2017-03-01,736389
2017,1,2,0,21,2017-02-01,736361
2017,1,1,0,21,2017-01-01,736330
2017,1,8,5,23,2017-08-01,736542
2017,1,7,11,23,2017-07-01,736511
2017,1,6,14,23,2017-06-01,736481
2017,1,5,9,23,2017-05-01,736450
2017,1,4,8,23,2017-04-01,736420
2017,1,3,8,23,2017-03-01,736389
2017,1,2,5,23,2017-02-01,736361
2017,1,1,8,23,2017-01-01,736330
2017,1,12,0,22,2017-12-01,736664
2017,1,11,1,22,2017-11-01,736634
2017,1,10,0,22,2017-10-01,736603
2017,1,9,1,22,2017-09-01,736573
2017,1,8,1,22,2017-08-01,736542
2017,1,7,2,22,2017-07-01,736511
2017,1,6,1,22,2017-06-01,736481
2017,1,5,3,22,2017-05-01,736450
2017,1,12,4,24,2017-12-01,736664
2017,1,11,4,24,2017-11-01,736634
2017,1,10,4,24,2017-10-01,736603
2017,1,9,3,24,2017-09-01,736573
2017,1,8,2,24,2017-08-01,736542
2017,1,7,5,24,2017-07-01,736511
2017,1,6,3,24,2017-06-01,736481
2017,1,5,6,24,2017-05-01,736450
2017,1,4,6,24,2017-04-01,736420
2017,1,3,7,24,2017-03-01,736389
2017,1,2,4,24,2017-02-01,736361
2017,1,1,0,24,2017-01-01,736330
2017,1,12,15,23,2017-12-01,736664
2017,1,11,11,23,2017-11-01,736634
2017,1,10,17,23,2017-10-01,736603
2017,1,9,14,23,2017-09-01,736573
2017,1,4,6,26,2017-04-01,736420
2017,1,3,13,26,2017-03-01,736389
2017,1,2,10,26,2017-02-01,736361
2017,1,1,5,26,2017-01-01,736330
2017,1,12,5,25,2017-12-01,736664
2017,1,11,2,25,2017-11-01,736634
2017,1,10,2,25,2017-10-01,736603
2017,1,9,2,25,2017-09-01,736573
2017,1,8,2,25,2017-08-01,736542
2017,1,7,3,25,2017-07-01,736511
2017,1,6,5,25,2017-06-01,736481
2017,1,5,7,25,2017-05-01,736450
2017,1,4,3,25,2017-04-01,736420
2017,1,3,3,25,2017-03-01,736389
2017,1,2,3,25,2017-02-01,736361
2017,1,1,3,25,2017-01-01,736330
2017,1,8,4,27,2017-08-01,736542
2017,1,7,3,27,2017-07-01,736511
2017,1,6,1,27,2017-06-01,736481
2017,1,5,1,27,2017-05-01,736450
2017,1,4,0,27,2017-04-01,736420
2017,1,3,1,27,2017-03-01,736389
2017,1,2,4,27,2017-02-01,736361
2017,1,1,1,27,2017-01-01,736330
2017,1,12,20,26,2017-12-01,736664
2017,1,11,8,26,2017-11-01,736634
2017,1,10,6,26,2017-10-01,736603
2017,1,9,9,26,2017-09-01,736573
2017,1,8,9,26,2017-08-01,736542
2017,1,7,8,26,2017-07-01,736511
2017,1,6,3,26,2017-06-01,736481
2017,1,5,8,26,2017-05-01,736450
2017,1,12,3,28,2017-12-01,736664
2017,1,11,0,28,2017-11-01,736634
2017,1,10,1,28,2017-10-01,736603
2017,1,9,0,28,2017-09-01,736573
2017,1,8,1,28,2017-08-01,736542
2017,1,7,0,28,2017-07-01,736511
2017,1,6,0,28,2017-06-01,736481
2017,1,5,1,28,2017-05-01,736450
2017,1,4,3,28,2017-04-01,736420
2017,1,3,0,28,2017-03-01,736389
2017,1,2,0,28,2017-02-01,736361
2017,1,1,2,28,2017-01-01,736330
2017,1,12,11,27,2017-12-01,736664
2017,1,11,4,27,2017-11-01,736634
2017,1,10,2,27,2017-10-01,736603
2017,1,9,2,27,2017-09-01,736573
2017,1,4,15,31,2017-04-01,736420
2017,1,3,20,31,2017-03-01,736389
2017,1,2,15,31,2017-02-01,736361
2017,1,1,25,31,2017-01-01,736330
2017,1,12,8,29,2017-12-01,736664
2017,1,11,7,29,2017-11-01,736634
2017,1,10,14,29,2017-10-01,736603
2017,1,9,10,29,2017-09-01,736573
2017,1,8,9,29,2017-08-01,736542
2017,1,7,9,29,2017-07-01,736511
2017,1,6,6,29,2017-06-01,736481
2017,1,5,6,29,2017-05-01,736450
2017,1,4,4,29,2017-04-01,736420
2017,1,3,4,29,2017-03-01,736389
2017,1,2,2,29,2017-02-01,736361
2017,1,1,2,29,2017-01-01,736330
2017,1,8,2,32,2017-08-01,736542
2017,1,7,3,32,2017-07-01,736511
2017,1,6,5,32,2017-06-01,736481
2017,1,5,3,32,2017-05-01,736450
2017,1,4,6,32,2017-04-01,736420
2017,1,3,3,32,2017-03-01,736389
2017,1,2,1,32,2017-02-01,736361
2017,1,1,5,32,2017-01-01,736330
2017,1,12,28,31,2017-12-01,736664
2017,1,11,19,31,2017-11-01,736634
2017,1,10,17,31,2017-10-01,736603
2017,1,9,25,31,2017-09-01,736573
2017,1,8,20,31,2017-08-01,736542
2017,1,7,19,31,2017-07-01,736511
2017,1,6,21,31,2017-06-01,736481
2017,1,5,26,31,2017-05-01,736450
2017,1,12,26,33,2017-12-01,736664
2017,1,11,22,33,2017-11-01,736634
2017,1,10,29,33,2017-10-01,736603
2017,1,9,29,33,2017-09-01,736573
2017,1,8,31,33,2017-08-01,736542
2017,1,7,24,33,2017-07-01,736511
2017,1,6,20,33,2017-06-01,736481
2017,1,5,23,33,2017-05-01,736450
2017,1,4,26,33,2017-04-01,736420
2017,1,3,30,33,2017-03-01,736389
2017,1,2,17,33,2017-02-01,736361
2017,1,1,22,33,2017-01-01,736330
2017,1,12,8,32,2017-12-01,736664
2017,1,11,1,32,2017-11-01,736634
2017,1,10,8,32,2017-10-01,736603
2017,1,9,4,32,2017-09-01,736573
2017,1,4,10,41,2017-04-01,736420
2017,1,3,11,41,2017-03-01,736389
2017,1,2,6,41,2017-02-01,736361
2017,1,1,12,41,2017-01-01,736330
2017,1,12,143,35,2017-12-01,736664
2017,1,11,143,35,2017-11-01,736634
2017,1,10,151,35,2017-10-01,736603
2017,1,9,154,35,2017-09-01,736573
2017,1,8,128,35,2017-08-01,736542
2017,1,7,119,35,2017-07-01,736511
2017,1,6,121,35,2017-06-01,736481
2017,1,5,123,35,2017-05-01,736450
2017,1,4,113,35,2017-04-01,736420
2017,1,3,128,35,2017-03-01,736389
2017,1,2,81,35,2017-02-01,736361
2017,1,1,91,35,2017-01-01,736330
2017,1,8,11,42,2017-08-01,736542
2017,1,7,15,42,2017-07-01,736511
2017,1,6,12,42,2017-06-01,736481
2017,1,5,14,42,2017-05-01,736450
2017,1,4,9,42,2017-04-01,736420
2017,1,3,14,42,2017-03-01,736389
2017,1,2,10,42,2017-02-01,736361
2017,1,1,4,42,2017-01-01,736330
2017,1,12,24,41,2017-12-01,736664
2017,1,11,20,41,2017-11-01,736634
2017,1,10,12,41,2017-10-01,736603
2017,1,9,16,41,2017-09-01,736573
2017,1,8,14,41,2017-08-01,736542
2017,1,7,14,41,2017-07-01,736511
2017,1,6,12,41,2017-06-01,736481
2017,1,5,13,41,2017-05-01,736450
2017,1,12,11,43,2017-12-01,736664
2017,1,11,12,43,2017-11-01,736634
2017,1,10,10,43,2017-10-01,736603
2017,1,9,10,43,2017-09-01,736573
2017,0,8,0,13,2017-08-01,736542
2017,0,7,3,13,2017-07-01,736511
2017,0,6,0,13,2017-06-01,736481
2017,0,5,1,13,2017-05-01,736450
2017,0,4,0,13,2017-04-01,736420
2017,0,3,0,13,2017-03-01,736389
2017,0,2,1,13,2017-02-01,736361
2017,0,1,1,13,2017-01-01,736330
2017,0,12,3,12,2017-12-01,736664
2017,0,11,0,12,2017-11-01,736634
2017,0,10,0,12,2017-10-01,736603
2017,0,9,0,12,2017-09-01,736573
2017,0,8,0,12,2017-08-01,736542
2017,0,7,0,12,2017-07-01,736511
2017,0,6,0,12,2017-06-01,736481
2017,0,5,0,12,2017-05-01,736450
2017,1,8,10,43,2017-08-01,736542
2017,1,7,15,43,2017-07-01,736511
2017,1,6,16,43,2017-06-01,736481
2017,1,5,15,43,2017-05-01,736450
2017,1,4,4,43,2017-04-01,736420
2017,1,3,10,43,2017-03-01,736389
2017,1,2,8,43,2017-02-01,736361
2017,1,1,7,43,2017-01-01,736330
2017,1,12,11,42,2017-12-01,736664
2017,1,11,16,42,2017-11-01,736634
2017,1,10,8,42,2017-10-01,736603
2017,1,9,11,42,2017-09-01,736573
2017,1,4,0,51,2017-04-01,736420
2017,1,3,1,51,2017-03-01,736389
2017,1,2,3,51,2017-02-01,736361
2017,1,1,1,51,2017-01-01,736330
2017,0,4,0,12,2017-04-01,736420
2017,0,3,0,12,2017-03-01,736389
2017,0,2,0,12,2017-02-01,736361
2017,0,1,0,12,2017-01-01,736330
2017,0,12,0,11,2017-12-01,736664
2017,0,11,0,11,2017-11-01,736634
2017,0,10,0,11,2017-10-01,736603
2017,0,9,1,11,2017-09-01,736573
2017,0,8,1,11,2017-08-01,736542
2017,0,7,2,11,2017-07-01,736511
2017,0,6,1,11,2017-06-01,736481
2017,0,5,1,11,2017-05-01,736450
2017,0,4,1,11,2017-04-01,736420
2017,0,3,1,11,2017-03-01,736389
2017,0,2,2,11,2017-02-01,736361
2017,0,1,3,11,2017-01-01,736330
2017,1,12,6,50,2017-12-01,736664
2017,1,11,9,50,2017-11-01,736634
2017,1,10,7,50,2017-10-01,736603
2017,1,9,7,50,2017-09-01,736573
2017,1,8,9,50,2017-08-01,736542
2017,1,7,6,50,2017-07-01,736511
2017,1,6,2,50,2017-06-01,736481
2017,1,5,11,50,2017-05-01,736450
2017,1,4,3,50,2017-04-01,736420
2017,1,3,5,50,2017-03-01,736389
2017,1,2,5,50,2017-02-01,736361
2017,1,1,3,50,2017-01-01,736330
2017,1,8,12,52,2017-08-01,736542
2017,1,7,10,52,2017-07-01,736511
2017,1,6,5,52,2017-06-01,736481
2017,1,5,5,52,2017-05-01,736450
2017,1,4,5,52,2017-04-01,736420
2017,1,3,8,52,2017-03-01,736389
2017,1,2,5,52,2017-02-01,736361
2017,1,1,10,52,2017-01-01,736330
2017,1,12,2,51,2017-12-01,736664
2017,1,11,2,51,2017-11-01,736634
2017,1,10,1,51,2017-10-01,736603
2017,1,9,2,51,2017-09-01,736573
2017,1,8,3,51,2017-08-01,736542
2017,1,7,4,51,2017-07-01,736511
2017,1,6,2,51,2017-06-01,736481
2017,1,5,0,51,2017-05-01,736450
2017,1,12,6,53,2017-12-01,736664
2017,1,11,10,53,2017-11-01,736634
2017,1,10,6,53,2017-10-01,736603
2017,1,9,9,53,2017-09-01,736573
2017,1,8,5,53,2017-08-01,736542
2017,1,7,8,53,2017-07-01,736511
2017,1,6,7,53,2017-06-01,736481
2017,1,5,8,53,2017-05-01,736450
2017,1,4,8,53,2017-04-01,736420
2017,1,3,5,53,2017-03-01,736389
2017,1,2,4,53,2017-02-01,736361
2017,1,1,6,53,2017-01-01,736330
2017,1,12,7,52,2017-12-01,736664
2017,1,11,10,52,2017-11-01,736634
2017,1,10,5,52,2017-10-01,736603
2017,1,9,14,52,2017-09-01,736573
2017,0,12,5,53,2017-12-01,736664
2017,0,11,6,53,2017-11-01,736634
2017,0,10,13,53,2017-10-01,736603
2017,0,9,12,53,2017-09-01,736573
2017,0,8,5,53,2017-08-01,736542
2017,0,7,6,53,2017-07-01,736511
2017,0,6,8,53,2017-06-01,736481
2017,0,5,9,53,2017-05-01,736450
2017,0,4,8,53,2017-04-01,736420
2017,0,3,7,53,2017-03-01,736389
2017,0,2,8,53,2017-02-01,736361
2017,0,1,2,53,2017-01-01,736330
2017,0,12,7,52,2017-12-01,736664
2017,0,11,5,52,2017-11-01,736634
2017,0,10,8,52,2017-10-01,736603
2017,0,9,9,52,2017-09-01,736573
2017,0,8,5,52,2017-08-01,736542
2017,0,7,4,52,2017-07-01,736511
2017,0,6,4,52,2017-06-01,736481
2017,0,5,8,52,2017-05-01,736450
2017,0,4,6,52,2017-04-01,736420
2017,0,3,7,52,2017-03-01,736389
2017,0,2,6,52,2017-02-01,736361
2017,0,1,5,52,2017-01-01,736330
2017,0,12,1,51,2017-12-01,736664
2017,0,11,3,51,2017-11-01,736634
2017,0,10,6,51,2017-10-01,736603
2017,0,9,1,51,2017-09-01,736573
2017,0,8,0,51,2017-08-01,736542
2017,0,7,1,51,2017-07-01,736511
2017,0,6,0,51,2017-06-01,736481
2017,0,5,2,51,2017-05-01,736450
2017,0,4,0,51,2017-04-01,736420
2017,0,3,0,51,2017-03-01,736389
2017,0,2,1,51,2017-02-01,736361
2017,0,1,0,51,2017-01-01,736330
2017,0,12,3,50,2017-12-01,736664
2017,0,11,3,50,2017-11-01,736634
2017,0,10,2,50,2017-10-01,736603
2017,0,9,3,50,2017-09-01,736573
2017,0,8,5,50,2017-08-01,736542
2017,0,7,5,50,2017-07-01,736511
2017,0,6,4,50,2017-06-01,736481
2017,0,5,3,50,2017-05-01,736450
2017,0,4,7,50,2017-04-01,736420
2017,0,3,1,50,2017-03-01,736389
2017,0,2,5,50,2017-02-01,736361
2017,0,1,3,50,2017-01-01,736330
2017,0,12,14,43,2017-12-01,736664
2017,0,11,17,43,2017-11-01,736634
2017,0,10,11,43,2017-10-01,736603
2017,0,9,13,43,2017-09-01,736573
2017,0,8,3,43,2017-08-01,736542
2017,0,7,6,43,2017-07-01,736511
2017,0,6,12,43,2017-06-01,736481
2017,0,5,8,43,2017-05-01,736450
2017,0,4,13,43,2017-04-01,736420
2017,0,3,10,43,2017-03-01,736389
2017,0,2,7,43,2017-02-01,736361
2017,0,1,7,43,2017-01-01,736330
2017,0,12,25,42,2017-12-01,736664
2017,0,11,24,42,2017-11-01,736634
2017,0,10,18,42,2017-10-01,736603
2017,0,9,31,42,2017-09-01,736573
2017,0,8,10,42,2017-08-01,736542
2017,0,7,18,42,2017-07-01,736511
2017,0,6,15,42,2017-06-01,736481
2017,0,5,22,42,2017-05-01,736450
2017,0,4,10,42,2017-04-01,736420
2017,0,3,16,42,2017-03-01,736389
2017,0,2,9,42,2017-02-01,736361
2017,0,1,17,42,2017-01-01,736330
2017,0,12,14,41,2017-12-01,736664
2017,0,11,10,41,2017-11-01,736634
2017,0,10,7,41,2017-10-01,736603
2017,0,9,4,41,2017-09-01,736573
2017,0,8,11,41,2017-08-01,736542
2017,0,7,10,41,2017-07-01,736511
2017,0,6,6,41,2017-06-01,736481
2017,0,5,7,41,2017-05-01,736450
2017,0,4,8,41,2017-04-01,736420
2017,0,3,10,41,2017-03-01,736389
2017,0,2,14,41,2017-02-01,736361
2017,0,1,8,41,2017-01-01,736330
2017,0,12,85,35,2017-12-01,736664
2017,0,11,113,35,2017-11-01,736634
2017,0,10,98,35,2017-10-01,736603
2017,0,9,100,35,2017-09-01,736573
2017,0,8,77,35,2017-08-01,736542
2017,0,7,91,35,2017-07-01,736511
2017,0,6,86,35,2017-06-01,736481
2017,0,5,73,35,2017-05-01,736450
2017,0,4,69,35,2017-04-01,736420
2017,0,3,79,35,2017-03-01,736389
2017,0,2,53,35,2017-02-01,736361
2017,0,1,78,35,2017-01-01,736330
2017,0,12,25,33,2017-12-01,736664
2017,0,11,21,33,2017-11-01,736634
2017,0,10,21,33,2017-10-01,736603
2017,0,9,22,33,2017-09-01,736573
2017,0,8,11,33,2017-08-01,736542
2017,0,7,11,33,2017-07-01,736511
2017,0,6,17,33,2017-06-01,736481
2017,0,5,23,33,2017-05-01,736450
2017,0,4,10,33,2017-04-01,736420
2017,0,3,16,33,2017-03-01,736389
2017,0,2,14,33,2017-02-01,736361
2017,0,1,18,33,2017-01-01,736330
2017,0,12,4,32,2017-12-01,736664
2017,0,11,3,32,2017-11-01,736634
2017,0,10,1,32,2017-10-01,736603
2017,0,9,7,32,2017-09-01,736573
2017,0,8,2,32,2017-08-01,736542
2017,0,7,2,32,2017-07-01,736511
2017,0,6,4,32,2017-06-01,736481
2017,0,5,5,32,2017-05-01,736450
2017,0,4,1,32,2017-04-01,736420
2017,0,3,0,32,2017-03-01,736389
2017,0,2,4,32,2017-02-01,736361
2017,0,1,2,32,2017-01-01,736330
2017,0,12,21,31,2017-12-01,736664
2017,0,11,22,31,2017-11-01,736634
2017,0,10,23,31,2017-10-01,736603
2017,0,9,13,31,2017-09-01,736573
2017,0,8,9,31,2017-08-01,736542
2017,0,7,21,31,2017-07-01,736511
2017,0,6,13,31,2017-06-01,736481
2017,0,5,13,31,2017-05-01,736450
2017,0,4,9,31,2017-04-01,736420
2017,0,3,19,31,2017-03-01,736389
2017,0,2,17,31,2017-02-01,736361
2017,0,1,17,31,2017-01-01,736330
2017,0,12,6,29,2017-12-01,736664
2017,0,11,7,29,2017-11-01,736634
2017,0,10,3,29,2017-10-01,736603
2017,0,9,4,29,2017-09-01,736573
2017,0,8,3,29,2017-08-01,736542
2017,0,7,4,29,2017-07-01,736511
2017,0,6,1,29,2017-06-01,736481
2017,0,5,7,29,2017-05-01,736450
2017,0,4,6,29,2017-04-01,736420
2017,0,3,8,29,2017-03-01,736389
2017,0,2,6,29,2017-02-01,736361
2017,0,1,4,29,2017-01-01,736330
2017,0,12,3,28,2017-12-01,736664
2017,0,11,0,28,2017-11-01,736634
2017,0,10,0,28,2017-10-01,736603
2017,0,9,2,28,2017-09-01,736573
2017,0,8,1,28,2017-08-01,736542
2017,0,7,1,28,2017-07-01,736511
2017,0,6,1,28,2017-06-01,736481
2017,0,5,0,28,2017-05-01,736450
2017,0,4,1,28,2017-04-01,736420
2017,0,3,1,28,2017-03-01,736389
2017,0,2,2,28,2017-02-01,736361
2017,0,1,0,28,2017-01-01,736330
2017,0,12,4,27,2017-12-01,736664
2017,0,11,0,27,2017-11-01,736634
2017,0,10,1,27,2017-10-01,736603
2017,0,9,0,27,2017-09-01,736573
2017,0,8,2,27,2017-08-01,736542
2017,0,7,0,27,2017-07-01,736511
2017,0,6,1,27,2017-06-01,736481
2017,0,5,0,27,2017-05-01,736450
2017,0,4,1,27,2017-04-01,736420
2017,0,3,0,27,2017-03-01,736389
2017,0,2,1,27,2017-02-01,736361
2017,0,1,0,27,2017-01-01,736330
2017,0,12,5,26,2017-12-01,736664
2017,0,11,5,26,2017-11-01,736634
2017,0,10,6,26,2017-10-01,736603
2017,0,9,4,26,2017-09-01,736573
2017,0,8,3,26,2017-08-01,736542
2017,0,7,4,26,2017-07-01,736511
2017,0,6,2,26,2017-06-01,736481
2017,0,5,1,26,2017-05-01,736450
2017,0,4,3,26,2017-04-01,736420
2017,0,3,6,26,2017-03-01,736389
2017,0,2,7,26,2017-02-01,736361
2017,0,1,5,26,2017-01-01,736330
2017,0,12,6,25,2017-12-01,736664
2017,0,11,5,25,2017-11-01,736634
2017,0,10,6,25,2017-10-01,736603
2017,0,9,2,25,2017-09-01,736573
2017,0,8,1,25,2017-08-01,736542
2017,0,7,6,25,2017-07-01,736511
2017,0,6,2,25,2017-06-01,736481
2017,0,5,5,25,2017-05-01,736450
2017,0,4,5,25,2017-04-01,736420
2017,0,3,3,25,2017-03-01,736389
2017,0,2,4,25,2017-02-01,736361
2017,0,1,4,25,2017-01-01,736330
2017,0,12,0,24,2017-12-01,736664
2017,0,11,1,24,2017-11-01,736634
2017,0,10,1,24,2017-10-01,736603
2017,0,9,2,24,2017-09-01,736573
2017,0,8,2,24,2017-08-01,736542
2017,0,7,1,24,2017-07-01,736511
2017,0,6,4,24,2017-06-01,736481
2017,0,5,3,24,2017-05-01,736450
2017,0,4,1,24,2017-04-01,736420
2017,0,3,1,24,2017-03-01,736389
2017,0,2,3,24,2017-02-01,736361
2017,0,1,4,24,2017-01-01,736330
2017,0,12,8,23,2017-12-01,736664
2017,0,11,6,23,2017-11-01,736634
2017,0,10,10,23,2017-10-01,736603
2017,0,9,12,23,2017-09-01,736573
2017,0,8,7,23,2017-08-01,736542
2017,0,7,13,23,2017-07-01,736511
2017,0,6,9,23,2017-06-01,736481
2017,0,5,6,23,2017-05-01,736450
2017,0,4,4,23,2017-04-01,736420
2017,0,3,7,23,2017-03-01,736389
2017,0,2,2,23,2017-02-01,736361
2017,0,1,8,23,2017-01-01,736330
2017,0,12,3,22,2017-12-01,736664
2017,0,11,0,22,2017-11-01,736634
2017,0,10,0,22,2017-10-01,736603
2017,0,9,0,22,2017-09-01,736573
2017,0,8,1,22,2017-08-01,736542
2017,0,7,0,22,2017-07-01,736511
2017,0,6,0,22,2017-06-01,736481
2017,0,5,0,22,2017-05-01,736450
2017,0,4,0,22,2017-04-01,736420
2017,0,3,0,22,2017-03-01,736389
2017,0,2,0,22,2017-02-01,736361
2017,0,1,0,22,2017-01-01,736330
2017,0,12,2,21,2017-12-01,736664
2017,0,11,2,21,2017-11-01,736634
2017,0,10,2,21,2017-10-01,736603
2017,0,9,0,21,2017-09-01,736573
2017,0,8,0,21,2017-08-01,736542
2017,0,7,0,21,2017-07-01,736511
2017,0,6,0,21,2017-06-01,736481
2017,0,5,1,21,2017-05-01,736450
2017,0,4,2,21,2017-04-01,736420
2017,0,3,0,21,2017-03-01,736389
2017,0,2,1,21,2017-02-01,736361
2017,0,1,0,21,2017-01-01,736330
2017,0,12,1,17,2017-12-01,736664
2017,0,11,0,17,2017-11-01,736634
2017,0,10,0,17,2017-10-01,736603
2017,0,9,2,17,2017-09-01,736573
2017,0,8,1,17,2017-08-01,736542
2017,0,7,0,17,2017-07-01,736511
2017,0,6,0,17,2017-06-01,736481
2017,0,5,0,17,2017-05-01,736450
2017,0,4,0,17,2017-04-01,736420
2017,0,3,0,17,2017-03-01,736389
2017,0,2,0,17,2017-02-01,736361
2017,0,1,0,17,2017-01-01,736330
2017,0,12,0,16,2017-12-01,736664
2017,0,11,1,16,2017-11-01,736634
2017,0,10,2,16,2017-10-01,736603
2017,0,9,0,16,2017-09-01,736573
2017,0,8,0,16,2017-08-01,736542
2017,0,7,0,16,2017-07-01,736511
2017,0,6,0,16,2017-06-01,736481
2017,0,5,0,16,2017-05-01,736450
2017,0,12,2,14,2017-12-01,736664
2017,0,11,0,14,2017-11-01,736634
2017,0,10,0,14,2017-10-01,736603
2017,0,9,0,14,2017-09-01,736573
2017,0,8,0,14,2017-08-01,736542
2017,0,7,0,14,2017-07-01,736511
2017,0,6,0,14,2017-06-01,736481
2017,0,5,0,14,2017-05-01,736450
2017,0,4,0,14,2017-04-01,736420
2017,0,3,2,14,2017-03-01,736389
2017,0,2,1,14,2017-02-01,736361
2017,0,1,1,14,2017-01-01,736330
2017,0,12,1,13,2017-12-01,736664
2017,0,11,4,13,2017-11-01,736634
2017,0,10,2,13,2017-10-01,736603
2017,0,9,0,13,2017-09-01,736573
2018,0,5,10,53,2018-05-01,736815
2018,0,6,8,53,2018-06-01,736846
2018,0,7,7,53,2018-07-01,736876
2018,0,8,13,53,2018-08-01,736907
2018,0,9,8,53,2018-09-01,736938
2018,0,10,9,53,2018-10-01,736968
2018,0,11,10,53,2018-11-01,736999
2018,0,12,43,53,2018-12-01,737029
2018,0,5,0,51,2018-05-01,736815
2018,0,6,0,51,2018-06-01,736846
2018,0,7,1,51,2018-07-01,736876
2018,0,8,1,51,2018-08-01,736907
2018,0,9,2,51,2018-09-01,736938
2018,0,10,3,51,2018-10-01,736968
2018,0,11,0,51,2018-11-01,736999
2018,0,12,3,51,2018-12-01,737029
2018,1,1,11,53,2018-01-01,736695
2018,1,2,11,53,2018-02-01,736726
2018,1,3,7,53,2018-03-01,736754
2018,1,4,6,53,2018-04-01,736785
2018,1,5,6,53,2018-05-01,736815
2018,1,6,11,53,2018-06-01,736846
2018,1,7,8,53,2018-07-01,736876
2018,1,8,5,53,2018-08-01,736907
2018,1,9,9,53,2018-09-01,736938
2018,1,10,9,53,2018-10-01,736968
2018,1,11,11,53,2018-11-01,736999
2018,1,12,42,53,2018-12-01,737029
2018,0,4,1,11,2018-04-01,736785
2018,0,3,0,11,2018-03-01,736754
2018,0,2,0,11,2018-02-01,736726
2018,0,4,9,53,2018-04-01,736785
2018,1,5,7,50,2018-05-01,736815
2018,1,6,6,50,2018-06-01,736846
2018,1,7,8,50,2018-07-01,736876
2018,1,8,4,50,2018-08-01,736907
2018,1,9,9,50,2018-09-01,736938
2018,1,10,7,50,2018-10-01,736968
2018,1,11,14,50,2018-11-01,736999
2018,1,12,29,50,2018-12-01,737029
2018,1,1,1,51,2018-01-01,736695
2018,1,2,0,51,2018-02-01,736726
2018,1,3,0,51,2018-03-01,736754
2018,1,4,0,51,2018-04-01,736785
2018,1,5,4,51,2018-05-01,736815
2018,1,6,4,51,2018-06-01,736846
2018,1,7,1,51,2018-07-01,736876
