ano,uf,genero,mes,numero,Região
2018,Tocantins,Feminino,Julho,0,Norte
2018,Tocantins,Feminino,Agosto,1,Norte
2018,Tocantins,Feminino,Setembro,0,Norte
2018,Tocantins,Feminino,Outubro,0,Norte
2018,Tocantins,Feminino,Novembro,0,Norte
2018,Tocantins,Feminino,Dezembro,8,Norte
2018,Maranhão,Feminino,Janeiro,1,Nordeste
2018,Maranhão,Feminino,Fevereiro,0,Nordeste
2018,Maranhão,Feminino,Março,1,Nordeste
2018,Maranhão,Feminino,Abril,1,Nordeste
2018,Pará,Feminino,Setembro,3,Norte
2018,Pará,Feminino,Outubro,9,Norte
2018,Pará,Feminino,Novembro,5,Norte
2018,Pará,Feminino,Dezembro,66,Norte
2018,Amapá,Feminino,Janeiro,0,Norte
2018,Amapá,Feminino,Fevereiro,0,Norte
2018,Amapá,Feminino,Março,1,Norte
2018,Amapá,Feminino,Abril,0,Norte
2018,Amapá,Feminino,Maio,1,Norte
2018,Amapá,Feminino,Junho,0,Norte
2018,Amapá,Feminino,Julho,0,Norte
2018,Amapá,Feminino,Agosto,0,Norte
2018,Amapá,Feminino,Setembro,1,Norte
2018,Amapá,Feminino,Outubro,0,Norte
2018,Amapá,Feminino,Novembro,0,Norte
2018,Amapá,Feminino,Dezembro,4,Norte
2018,Roraima,Feminino,Maio,0,Norte
2018,Roraima,Feminino,Junho,0,Norte
2018,Roraima,Feminino,Julho,0,Norte
2018,Roraima,Feminino,Agosto,0,Norte
2018,Roraima,Feminino,Setembro,0,Norte
2018,Roraima,Feminino,Outubro,1,Norte
2018,Roraima,Feminino,Novembro,1,Norte
2018,Roraima,Feminino,Dezembro,2,Norte
2018,Pará,Feminino,Janeiro,3,Norte
2018,Pará,Feminino,Fevereiro,1,Norte
2018,Pará,Feminino,Março,2,Norte
2018,Pará,Feminino,Abril,3,Norte
2018,Pará,Feminino,Maio,5,Norte
2018,Pará,Feminino,Junho,3,Norte
2018,Pará,Feminino,Julho,4,Norte
2018,Pará,Feminino,Agosto,8,Norte
2018,Amazonas,Feminino,Janeiro,1,Norte
2018,Amazonas,Feminino,Fevereiro,1,Norte
2018,Amazonas,Feminino,Março,5,Norte
2018,Amazonas,Feminino,Abril,0,Norte
2018,Amazonas,Feminino,Maio,2,Norte
2018,Amazonas,Feminino,Junho,3,Norte
2018,Amazonas,Feminino,Julho,0,Norte
2018,Amazonas,Feminino,Agosto,1,Norte
2018,Amazonas,Feminino,Setembro,3,Norte
2018,Amazonas,Feminino,Outubro,1,Norte
2018,Amazonas,Feminino,Novembro,3,Norte
2018,Amazonas,Feminino,Dezembro,11,Norte
2018,Roraima,Feminino,Janeiro,0,Norte
2018,Roraima,Feminino,Fevereiro,0,Norte
2018,Roraima,Feminino,Março,0,Norte
2018,Roraima,Feminino,Abril,0,Norte
2018,Rondônia,Feminino,Setembro,1,Norte
2018,Rondônia,Feminino,Outubro,4,Norte
2018,Rondônia,Feminino,Novembro,2,Norte
2018,Rondônia,Feminino,Dezembro,4,Norte
2018,Acre,Feminino,Janeiro,0,Norte
2018,Acre,Feminino,Fevereiro,0,Norte
2018,Acre,Feminino,Março,1,Norte
2018,Acre,Feminino,Abril,1,Norte
2018,Acre,Feminino,Maio,1,Norte
2018,Acre,Feminino,Junho,0,Norte
2018,Acre,Feminino,Julho,1,Norte
2018,Acre,Feminino,Agosto,0,Norte
2018,Acre,Feminino,Setembro,0,Norte
2018,Acre,Feminino,Outubro,0,Norte
2018,Acre,Feminino,Novembro,0,Norte
2018,Acre,Feminino,Dezembro,8,Norte
2018,Acre,Masculino,Janeiro,0,Norte
2018,Acre,Masculino,Fevereiro,1,Norte
2018,Acre,Masculino,Março,0,Norte
2018,Acre,Masculino,Abril,0,Norte
2018,Acre,Masculino,Maio,0,Norte
2018,Acre,Masculino,Junho,0,Norte
2018,Acre,Masculino,Julho,0,Norte
2018,Acre,Masculino,Agosto,0,Norte
2018,Rondônia,Feminino,Janeiro,3,Norte
2018,Rondônia,Feminino,Fevereiro,3,Norte
2018,Rondônia,Feminino,Março,0,Norte
2018,Rondônia,Feminino,Abril,0,Norte
2018,Rondônia,Feminino,Maio,0,Norte
2018,Rondônia,Feminino,Junho,0,Norte
2018,Rondônia,Feminino,Julho,1,Norte
2018,Rondônia,Feminino,Agosto,0,Norte
2018,Amazonas,Masculino,Maio,2,Norte
2018,Amazonas,Masculino,Junho,2,Norte
2018,Amazonas,Masculino,Julho,0,Norte
2018,Amazonas,Masculino,Agosto,0,Norte
2018,Amazonas,Masculino,Setembro,0,Norte
2018,Amazonas,Masculino,Outubro,2,Norte
2018,Amazonas,Masculino,Novembro,4,Norte
2018,Amazonas,Masculino,Dezembro,5,Norte
2018,Rondônia,Masculino,Maio,0,Norte
2018,Rondônia,Masculino,Junho,0,Norte
2018,Rondônia,Masculino,Julho,1,Norte
2018,Rondônia,Masculino,Agosto,1,Norte
2018,Rondônia,Masculino,Setembro,0,Norte
2018,Rondônia,Masculino,Outubro,2,Norte
2018,Rondônia,Masculino,Novembro,0,Norte
2018,Rondônia,Masculino,Dezembro,0,Norte
2018,Roraima,Masculino,Setembro,1,Norte
2018,Roraima,Masculino,Outubro,0,Norte
2018,Roraima,Masculino,Novembro,0,Norte
2018,Roraima,Masculino,Dezembro,0,Norte
2018,Pará,Masculino,Janeiro,2,Norte
2018,Pará,Masculino,Fevereiro,1,Norte
2018,Pará,Masculino,Março,3,Norte
2018,Pará,Masculino,Abril,0,Norte
2018,Acre,Masculino,Setembro,1,Norte
2018,Acre,Masculino,Outubro,0,Norte
2018,Acre,Masculino,Novembro,1,Norte
2018,Acre,Masculino,Dezembro,3,Norte
2018,Amazonas,Masculino,Janeiro,1,Norte
2018,Amazonas,Masculino,Fevereiro,0,Norte
2018,Amazonas,Masculino,Março,2,Norte
2018,Amazonas,Masculino,Abril,0,Norte
2018,Amapá,Masculino,Janeiro,0,Norte
2018,Amapá,Masculino,Fevereiro,0,Norte
2018,Amapá,Masculino,Março,0,Norte
2018,Amapá,Masculino,Abril,0,Norte
2018,Amapá,Masculino,Maio,0,Norte
2018,Amapá,Masculino,Junho,0,Norte
2018,Amapá,Masculino,Julho,0,Norte
2018,Amapá,Masculino,Agosto,0,Norte
2018,Roraima,Masculino,Janeiro,0,Norte
2018,Roraima,Masculino,Fevereiro,0,Norte
2018,Roraima,Masculino,Março,0,Norte
2018,Roraima,Masculino,Abril,0,Norte
2018,Roraima,Masculino,Maio,0,Norte
2018,Roraima,Masculino,Junho,0,Norte
2018,Roraima,Masculino,Julho,0,Norte
2018,Roraima,Masculino,Agosto,0,Norte
2018,Tocantins,Masculino,Maio,0,Norte
2018,Tocantins,Masculino,Junho,4,Norte
2018,Tocantins,Masculino,Julho,0,Norte
2018,Tocantins,Masculino,Agosto,0,Norte
2018,Tocantins,Masculino,Setembro,0,Norte
2018,Tocantins,Masculino,Outubro,0,Norte
2018,Tocantins,Masculino,Novembro,1,Norte
2018,Tocantins,Masculino,Dezembro,1,Norte
2018,Pará,Masculino,Maio,2,Norte
2018,Pará,Masculino,Junho,1,Norte
2018,Pará,Masculino,Julho,9,Norte
2018,Pará,Masculino,Agosto,3,Norte
2018,Pará,Masculino,Setembro,6,Norte
2018,Pará,Masculino,Outubro,7,Norte
2018,Pará,Masculino,Novembro,16,Norte
2018,Pará,Masculino,Dezembro,39,Norte
2018,Maranhão,Masculino,Setembro,0,Nordeste
2018,Maranhão,Masculino,Outubro,3,Nordeste
2018,Maranhão,Masculino,Novembro,1,Nordeste
2018,Maranhão,Masculino,Dezembro,3,Nordeste
2018,Piauí,Masculino,Janeiro,1,Nordeste
2018,Piauí,Masculino,Fevereiro,0,Nordeste
2018,Piauí,Masculino,Março,2,Nordeste
2018,Piauí,Masculino,Abril,1,Nordeste
2018,Amapá,Masculino,Setembro,0,Norte
2018,Amapá,Masculino,Outubro,0,Norte
2018,Amapá,Masculino,Novembro,1,Norte
2018,Amapá,Masculino,Dezembro,0,Norte
2018,Tocantins,Masculino,Janeiro,0,Norte
2018,Tocantins,Masculino,Fevereiro,1,Norte
2018,Tocantins,Masculino,Março,0,Norte
2018,Tocantins,Masculino,Abril,0,Norte
2018,Ceará,Masculino,Janeiro,8,Nordeste
2018,Ceará,Masculino,Fevereiro,8,Nordeste
2018,Ceará,Masculino,Março,5,Nordeste
2018,Ceará,Masculino,Abril,2,Nordeste
2018,Ceará,Masculino,Maio,4,Nordeste
2018,Ceará,Masculino,Junho,5,Nordeste
2018,Ceará,Masculino,Julho,6,Nordeste
2018,Ceará,Masculino,Agosto,8,Nordeste
2018,Maranhão,Masculino,Janeiro,2,Nordeste
2018,Maranhão,Masculino,Fevereiro,1,Nordeste
2018,Maranhão,Masculino,Março,1,Nordeste
2018,Maranhão,Masculino,Abril,0,Nordeste
2018,Maranhão,Masculino,Maio,1,Nordeste
2018,Maranhão,Masculino,Junho,0,Nordeste
2018,Maranhão,Masculino,Julho,0,Nordeste
2018,Maranhão,Masculino,Agosto,0,Nordeste
2018,Rio Grande do Norte,Masculino,Maio,3,Nordeste
2018,Rio Grande do Norte,Masculino,Junho,2,Nordeste
2018,Rio Grande do Norte,Masculino,Julho,2,Nordeste
2018,Rio Grande do Norte,Masculino,Agosto,4,Nordeste
2018,Rio Grande do Norte,Masculino,Setembro,3,Nordeste
2018,Rio Grande do Norte,Masculino,Outubro,2,Nordeste
2018,Rio Grande do Norte,Masculino,Novembro,6,Nordeste
2018,Rio Grande do Norte,Masculino,Dezembro,19,Nordeste
2018,Piauí,Masculino,Maio,0,Nordeste
2018,Piauí,Masculino,Junho,0,Nordeste
2018,Piauí,Masculino,Julho,0,Nordeste
2018,Piauí,Masculino,Agosto,0,Nordeste
2018,Piauí,Masculino,Setembro,2,Nordeste
2018,Piauí,Masculino,Outubro,1,Nordeste
2018,Piauí,Masculino,Novembro,1,Nordeste
2018,Piauí,Masculino,Dezembro,9,Nordeste
2018,Paraíba,Masculino,Setembro,1,Nordeste
2018,Paraíba,Masculino,Outubro,2,Nordeste
2018,Paraíba,Masculino,Novembro,7,Nordeste
2018,Paraíba,Masculino,Dezembro,14,Nordeste
2018,Pernambuco,Masculino,Janeiro,6,Nordeste
2018,Pernambuco,Masculino,Fevereiro,5,Nordeste
2018,Pernambuco,Masculino,Março,8,Nordeste
2018,Pernambuco,Masculino,Abril,7,Nordeste
2018,Ceará,Masculino,Setembro,10,Nordeste
2018,Ceará,Masculino,Outubro,11,Nordeste
2018,Ceará,Masculino,Novembro,16,Nordeste
2018,Ceará,Masculino,Dezembro,35,Nordeste
2018,Rio Grande do Norte,Masculino,Janeiro,0,Nordeste
2018,Rio Grande do Norte,Masculino,Fevereiro,2,Nordeste
2018,Rio Grande do Norte,Masculino,Março,1,Nordeste
2018,Rio Grande do Norte,Masculino,Abril,1,Nordeste
2018,Alagoas,Masculino,Janeiro,1,Nordeste
2018,Alagoas,Masculino,Fevereiro,1,Nordeste
2018,Alagoas,Masculino,Março,2,Nordeste
2018,Alagoas,Masculino,Abril,3,Nordeste
2018,Alagoas,Masculino,Maio,1,Nordeste
2018,Alagoas,Masculino,Junho,2,Nordeste
2018,Alagoas,Masculino,Julho,2,Nordeste
2018,Alagoas,Masculino,Agosto,2,Nordeste
2018,Paraíba,Masculino,Janeiro,1,Nordeste
2018,Paraíba,Masculino,Fevereiro,3,Nordeste
2018,Paraíba,Masculino,Março,3,Nordeste
2018,Paraíba,Masculino,Abril,2,Nordeste
2018,Paraíba,Masculino,Maio,1,Nordeste
2018,Paraíba,Masculino,Junho,2,Nordeste
2018,Paraíba,Masculino,Julho,4,Nordeste
2018,Paraíba,Masculino,Agosto,1,Nordeste
2018,Sergipe,Masculino,Maio,2,Nordeste
2018,Sergipe,Masculino,Junho,1,Nordeste
2018,Sergipe,Masculino,Julho,1,Nordeste
2018,Sergipe,Masculino,Agosto,1,Nordeste
2018,Sergipe,Masculino,Setembro,0,Nordeste
2018,Sergipe,Masculino,Outubro,2,Nordeste
2018,Sergipe,Masculino,Novembro,3,Nordeste
2018,Sergipe,Masculino,Dezembro,8,Nordeste
2018,Pernambuco,Masculino,Maio,2,Nordeste
2018,Pernambuco,Masculino,Junho,6,Nordeste
2018,Pernambuco,Masculino,Julho,6,Nordeste
2018,Pernambuco,Masculino,Agosto,5,Nordeste
2018,Pernambuco,Masculino,Setembro,9,Nordeste
2018,Pernambuco,Masculino,Outubro,11,Nordeste
2018,Pernambuco,Masculino,Novembro,13,Nordeste
2018,Pernambuco,Masculino,Dezembro,53,Nordeste
2018,Bahia,Masculino,Setembro,8,Nordeste
2018,Bahia,Masculino,Outubro,5,Nordeste
2018,Bahia,Masculino,Novembro,14,Nordeste
2018,Bahia,Masculino,Dezembro,23,Nordeste
2018,Minas Gerais,Masculino,Janeiro,11,Sudeste
2018,Minas Gerais,Masculino,Fevereiro,21,Sudeste
2018,Minas Gerais,Masculino,Março,26,Sudeste
2018,Minas Gerais,Masculino,Abril,17,Sudeste
2018,Alagoas,Masculino,Setembro,1,Nordeste
2018,Alagoas,Masculino,Outubro,1,Nordeste
2018,Alagoas,Masculino,Novembro,5,Nordeste
2018,Alagoas,Masculino,Dezembro,18,Nordeste
2018,Sergipe,Masculino,Janeiro,0,Nordeste
2018,Sergipe,Masculino,Fevereiro,2,Nordeste
2018,Sergipe,Masculino,Março,0,Nordeste
2018,Sergipe,Masculino,Abril,0,Nordeste
2018,Espírito Santo,Masculino,Janeiro,2,Sudeste
2018,Espírito Santo,Masculino,Fevereiro,7,Sudeste
2018,Espírito Santo,Masculino,Março,3,Sudeste
2018,Espírito Santo,Masculino,Abril,2,Sudeste
2018,Espírito Santo,Masculino,Maio,6,Sudeste
2018,Espírito Santo,Masculino,Junho,2,Sudeste
2018,Espírito Santo,Masculino,Julho,4,Sudeste
2018,Espírito Santo,Masculino,Agosto,6,Sudeste
2018,Bahia,Masculino,Janeiro,3,Nordeste
2018,Bahia,Masculino,Fevereiro,9,Nordeste
2018,Bahia,Masculino,Março,10,Nordeste
2018,Bahia,Masculino,Abril,8,Nordeste
2018,Bahia,Masculino,Maio,5,Nordeste
2018,Bahia,Masculino,Junho,15,Nordeste
2018,Bahia,Masculino,Julho,7,Nordeste
2018,Bahia,Masculino,Agosto,11,Nordeste
2018,Rio de Janeiro,Masculino,Maio,22,Sudeste
2018,Rio de Janeiro,Masculino,Junho,20,Sudeste
2018,Rio de Janeiro,Masculino,Julho,26,Sudeste
2018,Rio de Janeiro,Masculino,Agosto,24,Sudeste
2018,Rio de Janeiro,Masculino,Setembro,20,Sudeste
2018,Rio de Janeiro,Masculino,Outubro,32,Sudeste
2018,Rio de Janeiro,Masculino,Novembro,28,Sudeste
2018,Rio de Janeiro,Masculino,Dezembro,60,Sudeste
2018,Minas Gerais,Masculino,Maio,22,Sudeste
2018,Minas Gerais,Masculino,Junho,16,Sudeste
2018,Minas Gerais,Masculino,Julho,20,Sudeste
2018,Minas Gerais,Masculino,Agosto,19,Sudeste
2018,Minas Gerais,Masculino,Setembro,32,Sudeste
2018,Minas Gerais,Masculino,Outubro,22,Sudeste
2018,Minas Gerais,Masculino,Novembro,23,Sudeste
2018,Minas Gerais,Masculino,Dezembro,96,Sudeste
2018,São Paulo,Masculino,Setembro,102,Sudeste
2018,São Paulo,Masculino,Outubro,111,Sudeste
2018,São Paulo,Masculino,Novembro,167,Sudeste
2018,São Paulo,Masculino,Dezembro,541,Sudeste
2018,Paraná,Masculino,Janeiro,7,Sul
2018,Paraná,Masculino,Fevereiro,6,Sul
2018,Paraná,Masculino,Março,13,Sul
2018,Paraná,Masculino,Abril,11,Sul
2018,Espírito Santo,Masculino,Setembro,4,Sudeste
2018,Espírito Santo,Masculino,Outubro,4,Sudeste
2018,Espírito Santo,Masculino,Novembro,11,Sudeste
2018,Espírito Santo,Masculino,Dezembro,15,Sudeste
2018,Rio de Janeiro,Masculino,Janeiro,20,Sudeste
2018,Rio de Janeiro,Masculino,Fevereiro,27,Sudeste
2018,Rio de Janeiro,Masculino,Março,21,Sudeste
2018,Rio de Janeiro,Masculino,Abril,17,Sudeste
2018,Santa Catarina,Masculino,Janeiro,9,Sul
2018,Santa Catarina,Masculino,Fevereiro,14,Sul
2018,Santa Catarina,Masculino,Março,19,Sul
2018,Santa Catarina,Masculino,Abril,15,Sul
2018,Santa Catarina,Masculino,Maio,17,Sul
2018,Santa Catarina,Masculino,Junho,17,Sul
2018,Santa Catarina,Masculino,Julho,21,Sul
2018,Santa Catarina,Masculino,Agosto,18,Sul
2018,São Paulo,Masculino,Janeiro,96,Sudeste
2018,São Paulo,Masculino,Fevereiro,91,Sudeste
2018,São Paulo,Masculino,Março,101,Sudeste
2018,São Paulo,Masculino,Abril,78,Sudeste
2018,São Paulo,Masculino,Maio,94,Sudeste
2018,São Paulo,Masculino,Junho,113,Sudeste
2018,São Paulo,Masculino,Julho,96,Sudeste
2018,São Paulo,Masculino,Agosto,65,Sudeste
2018,Rio Grande do Sul,Masculino,Maio,13,Sul
2018,Rio Grande do Sul,Masculino,Junho,10,Sul
2018,Rio Grande do Sul,Masculino,Julho,13,Sul
2018,Rio Grande do Sul,Masculino,Agosto,15,Sul
2018,Rio Grande do Sul,Masculino,Setembro,13,Sul
2018,Rio Grande do Sul,Masculino,Outubro,3,Sul
2018,Rio Grande do Sul,Masculino,Novembro,20,Sul
2018,Rio Grande do Sul,Masculino,Dezembro,89,Sul
2018,Paraná,Masculino,Maio,11,Sul
2018,Paraná,Masculino,Junho,10,Sul
2018,Paraná,Masculino,Julho,11,Sul
2018,Paraná,Masculino,Agosto,14,Sul
2018,Paraná,Masculino,Setembro,16,Sul
2018,Paraná,Masculino,Outubro,4,Sul
2018,Paraná,Masculino,Novembro,17,Sul
2018,Paraná,Masculino,Dezembro,55,Sul
2018,Mato Grosso do Sul,Masculino,Setembro,3,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Outubro,7,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Novembro,10,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Dezembro,8,Centro-Oeste
2018,Mato Grosso,Masculino,Janeiro,1,Centro-Oeste
2018,Mato Grosso,Masculino,Fevereiro,2,Centro-Oeste
2018,Mato Grosso,Masculino,Março,0,Centro-Oeste
2018,Mato Grosso,Masculino,Abril,2,Centro-Oeste
2018,Santa Catarina,Masculino,Setembro,16,Sul
2018,Santa Catarina,Masculino,Outubro,18,Sul
2018,Santa Catarina,Masculino,Novembro,22,Sul
2018,Santa Catarina,Masculino,Dezembro,43,Sul
2018,Rio Grande do Sul,Masculino,Janeiro,11,Sul
2018,Rio Grande do Sul,Masculino,Fevereiro,8,Sul
2018,Rio Grande do Sul,Masculino,Março,10,Sul
2018,Rio Grande do Sul,Masculino,Abril,6,Sul
2018,Goiás,Masculino,Janeiro,5,Centro-Oeste
2018,Goiás,Masculino,Fevereiro,9,Centro-Oeste
2018,Goiás,Masculino,Março,15,Centro-Oeste
2018,Goiás,Masculino,Abril,12,Centro-Oeste
2018,Goiás,Masculino,Maio,5,Centro-Oeste
2018,Goiás,Masculino,Junho,9,Centro-Oeste
2018,Goiás,Masculino,Julho,8,Centro-Oeste
2018,Goiás,Masculino,Agosto,6,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Janeiro,1,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Fevereiro,2,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Março,3,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Abril,7,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Maio,5,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Junho,4,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Julho,1,Centro-Oeste
2018,Mato Grosso do Sul,Masculino,Agosto,5,Centro-Oeste
2018,Mato Grosso,Feminino,Setembro,5,Centro-Oeste
2018,Mato Grosso,Feminino,Outubro,2,Centro-Oeste
2018,Mato Grosso,Feminino,Novembro,2,Centro-Oeste
2018,Mato Grosso,Feminino,Dezembro,7,Centro-Oeste
2018,Goiás,Feminino,Janeiro,8,Centro-Oeste
2018,Goiás,Feminino,Fevereiro,8,Centro-Oeste
2018,Goiás,Feminino,Março,7,Centro-Oeste
2018,Goiás,Feminino,Abril,7,Centro-Oeste
2018,Goiás,Feminino,Maio,15,Centro-Oeste
2018,Goiás,Feminino,Junho,8,Centro-Oeste
2018,Goiás,Feminino,Julho,12,Centro-Oeste
2018,Goiás,Feminino,Agosto,14,Centro-Oeste
2018,Goiás,Feminino,Setembro,6,Centro-Oeste
2018,Goiás,Feminino,Outubro,4,Centro-Oeste
2018,Goiás,Feminino,Novembro,9,Centro-Oeste
2018,Goiás,Feminino,Dezembro,18,Centro-Oeste
2018,Distrito Federal,Masculino,Março,10,Centro-Oeste
2018,Distrito Federal,Masculino,Fevereiro,5,Centro-Oeste
2018,Distrito Federal,Masculino,Janeiro,6,Centro-Oeste
2018,Goiás,Masculino,Dezembro,9,Centro-Oeste
2018,Goiás,Masculino,Novembro,11,Centro-Oeste
2018,Goiás,Masculino,Outubro,3,Centro-Oeste
2018,Goiás,Masculino,Setembro,10,Centro-Oeste
2018,Rondônia,Masculino,Janeiro,1,Norte
2019,Goiás,Feminino,Agosto,2,Centro-Oeste
2019,Goiás,Feminino,Julho,3,Centro-Oeste
2019,Goiás,Feminino,Junho,4,Centro-Oeste
2019,Goiás,Feminino,Maio,6,Centro-Oeste
2019,Goiás,Feminino,Abril,4,Centro-Oeste
2019,Goiás,Feminino,Março,4,Centro-Oeste
2019,Goiás,Feminino,Fevereiro,5,Centro-Oeste
2019,Goiás,Feminino,Janeiro,8,Centro-Oeste
2019,Distrito Federal,Feminino,Dezembro,7,Centro-Oeste
2019,Distrito Federal,Feminino,Novembro,11,Centro-Oeste
2019,Distrito Federal,Feminino,Outubro,13,Centro-Oeste
2019,Distrito Federal,Feminino,Setembro,9,Centro-Oeste
2019,Distrito Federal,Feminino,Agosto,7,Centro-Oeste
2019,Distrito Federal,Feminino,Julho,10,Centro-Oeste
2019,Distrito Federal,Feminino,Junho,7,Centro-Oeste
2019,Distrito Federal,Feminino,Maio,9,Centro-Oeste
2019,Rio Grande do Sul,Feminino,Dezembro,14,Sul
2019,Rio Grande do Sul,Feminino,Novembro,7,Sul
2019,Rio Grande do Sul,Feminino,Outubro,10,Sul
2019,Rio Grande do Sul,Feminino,Setembro,15,Sul
2019,Mato Grosso,Feminino,Dezembro,1,Centro-Oeste
2019,Mato Grosso,Feminino,Novembro,3,Centro-Oeste
2019,Mato Grosso,Feminino,Outubro,2,Centro-Oeste
2019,Mato Grosso,Feminino,Setembro,0,Centro-Oeste
2019,Mato Grosso,Feminino,Agosto,2,Centro-Oeste
2019,Mato Grosso,Feminino,Julho,1,Centro-Oeste
2019,Mato Grosso,Feminino,Junho,9,Centro-Oeste
2019,Mato Grosso,Feminino,Maio,3,Centro-Oeste
2019,Mato Grosso,Feminino,Abril,2,Centro-Oeste
2019,Mato Grosso,Feminino,Março,2,Centro-Oeste
2019,Mato Grosso,Feminino,Fevereiro,0,Centro-Oeste
2019,Goiás,Feminino,Setembro,4,Centro-Oeste
2019,Rio Grande do Sul,Masculino,Dezembro,20,Sul
2019,Rio Grande do Sul,Masculino,Novembro,18,Sul
2019,Rio Grande do Sul,Masculino,Outubro,11,Sul
2019,Rio Grande do Sul,Masculino,Setembro,11,Sul
2019,Goiás,Masculino,Abril,0,Centro-Oeste
2019,Goiás,Masculino,Março,2,Centro-Oeste
2019,Goiás,Masculino,Fevereiro,3,Centro-Oeste
2019,Goiás,Masculino,Janeiro,2,Centro-Oeste
2019,Mato Grosso,Masculino,Dezembro,1,Centro-Oeste
2019,Mato Grosso,Masculino,Novembro,0,Centro-Oeste
2019,Mato Grosso,Masculino,Outubro,0,Centro-Oeste
2019,Mato Grosso,Masculino,Setembro,0,Centro-Oeste
2019,Mato Grosso,Masculino,Agosto,0,Centro-Oeste
2019,Mato Grosso,Masculino,Julho,1,Centro-Oeste
2019,Mato Grosso,Masculino,Junho,6,Centro-Oeste
2019,Mato Grosso,Masculino,Maio,5,Centro-Oeste
2019,Santa Catarina,Masculino,Agosto,17,Sul
2019,Santa Catarina,Masculino,Julho,20,Sul
2019,Santa Catarina,Masculino,Junho,11,Sul
2019,Santa Catarina,Masculino,Maio,11,Sul
2019,Mato Grosso do Sul,Masculino,Dezembro,3,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Novembro,4,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Outubro,4,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Setembro,5,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Agosto,1,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Julho,1,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Junho,1,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Maio,1,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Abril,2,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Março,5,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Fevereiro,3,Centro-Oeste
2019,Mato Grosso do Sul,Masculino,Janeiro,5,Centro-Oeste
2019,Paraná,Masculino,Abril,12,Sul
2019,Paraná,Masculino,Março,16,Sul
2019,Paraná,Masculino,Fevereiro,26,Sul
2019,Paraná,Masculino,Janeiro,24,Sul
2019,Rio Grande do Sul,Masculino,Agosto,5,Sul
2019,Rio Grande do Sul,Masculino,Julho,7,Sul
2019,Rio Grande do Sul,Masculino,Junho,8,Sul
2019,Rio Grande do Sul,Masculino,Maio,7,Sul
2019,Rio Grande do Sul,Masculino,Abril,11,Sul
2019,Rio Grande do Sul,Masculino,Março,16,Sul
2019,Rio Grande do Sul,Masculino,Fevereiro,33,Sul
2019,Rio Grande do Sul,Masculino,Janeiro,33,Sul
2019,Santa Catarina,Masculino,Dezembro,15,Sul
2019,Santa Catarina,Masculino,Novembro,11,Sul
2019,Santa Catarina,Masculino,Outubro,11,Sul
2019,Santa Catarina,Masculino,Setembro,13,Sul
2019,Rio de Janeiro,Masculino,Dezembro,27,Sudeste
2019,Rio de Janeiro,Masculino,Novembro,25,Sudeste
2019,Rio de Janeiro,Masculino,Outubro,27,Sudeste
2019,Rio de Janeiro,Masculino,Setembro,30,Sudeste
2019,Santa Catarina,Masculino,Abril,12,Sul
2019,Santa Catarina,Masculino,Março,14,Sul
2019,Santa Catarina,Masculino,Fevereiro,21,Sul
2019,Santa Catarina,Masculino,Janeiro,24,Sul
2019,Paraná,Masculino,Dezembro,14,Sul
2019,Paraná,Masculino,Novembro,15,Sul
2019,Paraná,Masculino,Outubro,20,Sul
2019,Paraná,Masculino,Setembro,7,Sul
2019,Paraná,Masculino,Agosto,13,Sul
2019,Paraná,Masculino,Julho,10,Sul
2019,Paraná,Masculino,Junho,12,Sul
2019,Paraná,Masculino,Maio,16,Sul
2019,Espírito Santo,Masculino,Agosto,3,Sudeste
2019,Espírito Santo,Masculino,Julho,7,Sudeste
2019,Espírito Santo,Masculino,Junho,5,Sudeste
2019,Espírito Santo,Masculino,Maio,5,Sudeste
2019,São Paulo,Masculino,Dezembro,131,Sudeste
2019,São Paulo,Masculino,Novembro,132,Sudeste
2019,São Paulo,Masculino,Outubro,99,Sudeste
2019,São Paulo,Masculino,Setembro,113,Sudeste
2019,São Paulo,Masculino,Agosto,112,Sudeste
2019,São Paulo,Masculino,Julho,122,Sudeste
2019,São Paulo,Masculino,Junho,122,Sudeste
2019,São Paulo,Masculino,Maio,90,Sudeste
2019,São Paulo,Masculino,Abril,86,Sudeste
2019,São Paulo,Masculino,Março,119,Sudeste
2019,São Paulo,Masculino,Fevereiro,126,Sudeste
2019,São Paulo,Masculino,Janeiro,201,Sudeste
